term,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],specification,bandwidth_m
C(boundary_school_name)[T.EVERGREEN PRIMARY SCHOOL],-0.016492949702445362,0.002575781232726638,-6.403086369639577,1.5226699648358352e-10,-0.021541388150643756,-0.011444511254246968,controlled,200
C(boundary_school_name)[T.FAIRFIELD METHODIST SCHOOL (PRIMARY)],0.2650434388995141,0.015721811009784422,16.85832750022024,9.113151741410453e-64,0.23422925554859134,0.2958576222504369,controlled,200
C(boundary_school_name)[T.FARRER PARK PRIMARY SCHOOL],0.22498830789998964,0.0047961637784104,46.91005526390882,0.0,0.21558799963034972,0.23438861616962955,controlled,200
C(boundary_school_name)[T.FENGSHAN PRIMARY SCHOOL],0.14720914608766245,0.005874008110123617,25.06110705464526,1.3211532578941424e-138,0.13569630174692396,0.15872199042840093,controlled,200
C(boundary_school_name)[T.FERN GREEN PRIMARY SCHOOL],-0.16505992775113965,0.0045847598435696125,-36.00186997420282,7.820224908604115e-284,-0.17404589192230158,-0.15607396357997771,controlled,200
C(boundary_school_name)[T.FERNVALE PRIMARY SCHOOL],-0.1808441910301596,0.004517489552807623,-40.03201090255202,0.0,-0.1896983078541985,-0.17199007420612072,controlled,200
C(boundary_school_name)[T.FIRST TOA PAYOH PRIMARY SCHOOL],0.24731412848844475,0.003826177813212846,64.63738502544261,0.0,0.23981495777610135,0.25481329920078816,controlled,200
C(boundary_school_name)[T.FRONTIER PRIMARY SCHOOL],-0.0986721640558506,0.0035270174438262443,-27.976091875748487,3.175173901124507e-172,-0.10558499121859456,-0.09175933689310663,controlled,200
C(boundary_school_name)[T.FUCHUN PRIMARY SCHOOL],0.03575764629933063,0.004541362866021336,7.873769913184169,3.4411153275411634e-15,0.026856738641201208,0.044658553957460045,controlled,200
C(boundary_school_name)[T.FUHUA PRIMARY SCHOOL],0.04721648184237155,0.0030570522055644836,15.445101577404383,8.139929135365857e-54,0.04122476962060643,0.053208194064136675,controlled,200
C(boundary_school_name)[T.GAN ENG SENG PRIMARY SCHOOL],0.3028815965090507,0.014422772879267288,21.000233384000833,6.526418392110975e-98,0.27461348110848577,0.3311497119096157,controlled,200
C(boundary_school_name)[T.GEYLANG METHODIST SCHOOL (PRIMARY)],0.24227337750273692,0.005486340522074162,44.15937664240047,0.0,0.2315203476725489,0.253026407332925,controlled,200
C(boundary_school_name)[T.GONGSHANG PRIMARY SCHOOL],0.10264519409750182,0.0066929249375811024,15.336373118596327,4.369347449943602e-53,0.08952730226861287,0.11576308592639077,controlled,200
C(boundary_school_name)[T.GREENDALE PRIMARY SCHOOL],-0.1552320704169887,0.004573451760048315,-33.94199361039041,1.6010630663124277e-252,-0.16419587115171472,-0.14626826968226267,controlled,200
C(boundary_school_name)[T.GREENRIDGE PRIMARY SCHOOL],0.03020549526505094,0.004389098798616661,6.881935597934362,5.904470818291089e-12,0.021603019695174263,0.03880797083492761,controlled,200
C(boundary_school_name)[T.GREENWOOD PRIMARY SCHOOL],-0.019254643886037585,0.00255337843294096,-7.5408500509108825,4.669177613268684e-14,-0.024259173653503188,-0.014250114118571983,controlled,200
C(boundary_school_name)[T.HAIG GIRLS' SCHOOL],0.3161838392235333,0.006522717791601312,48.47424790179539,0.0,0.30339954727067614,0.3289681311763905,controlled,200
C(boundary_school_name)[T.HENRY PARK PRIMARY SCHOOL],0.2811620311553787,0.015438370559638415,18.21189808012769,4.152962547604608e-74,0.25090338087850395,0.31142068143225343,controlled,200
C(boundary_school_name)[T.HOLY INNOCENTS' PRIMARY SCHOOL],-0.01795581860686529,0.0047736367823615605,-3.7614547200598674,0.00016892800522101852,-0.027311974775569618,-0.008599662438160962,controlled,200
C(boundary_school_name)[T.HONG WEN SCHOOL],0.20177077563749016,0.004395509056167738,45.903847099203965,0.0,0.19315573619368176,0.21038581508129856,controlled,200
C(boundary_school_name)[T.HORIZON PRIMARY SCHOOL],-0.1335566128110679,0.004657977830035069,-28.672659614196228,8.366612413064232e-181,-0.14268608159872267,-0.12442714402341312,controlled,200
C(boundary_school_name)[T.HOUGANG PRIMARY SCHOOL],-0.05607131376966842,0.0044103294686068445,-12.713633792846883,4.9671498401180525e-37,-0.0647154006880935,-0.04742722685124333,controlled,200
C(boundary_school_name)[T.HUAMIN PRIMARY SCHOOL],0.07104224167435742,0.005007970464754025,14.1858347956225,1.1212347343819336e-45,0.06122679992779922,0.08085768342091562,controlled,200
C(boundary_school_name)[T.INNOVA PRIMARY SCHOOL],0.020344040465470718,0.002702771452416281,7.527103502326518,5.1878247145281536e-14,0.015046705760291795,0.02564137517064964,controlled,200
C(boundary_school_name)[T.JIEMIN PRIMARY SCHOOL],0.07816329162318951,0.0050267559156380506,15.549450368184065,1.6047709215509857e-54,0.06831103106946526,0.08801555217691376,controlled,200
C(boundary_school_name)[T.JING SHAN PRIMARY SCHOOL],0.15227128355049896,0.004312774414251684,35.30703647455202,4.5797474810063974e-273,0.14381840102511984,0.16072416607587808,controlled,200
C(boundary_school_name)[T.JUNYUAN PRIMARY SCHOOL],0.1236333817280128,0.006719091662763246,18.400311817917395,1.306110222565127e-75,0.11046420406017349,0.13680255939585212,controlled,200
C(boundary_school_name)[T.JURONG PRIMARY SCHOOL],0.02467937496508039,0.002286979515939907,10.791253176107972,3.785914180164435e-27,0.020196977480457328,0.029161772449703454,controlled,200
C(boundary_school_name)[T.JURONG WEST PRIMARY SCHOOL],-0.08681095562253555,0.0036628356399341956,-23.70047803294148,3.5649964232637674e-124,-0.09398998155809629,-0.0796319296869748,controlled,200
C(boundary_school_name)[T.KEMING PRIMARY SCHOOL],0.09596960602259805,0.0034313030397245935,27.968851748605932,3.888971894829372e-172,0.08924437564469503,0.10269483640050106,controlled,200
C(boundary_school_name)[T.KHENG CHENG SCHOOL],0.16813495829136135,0.0037201619795153794,45.19560148648798,0.0,0.16084357479485598,0.17542634178786673,controlled,200
C(boundary_school_name)[T.KONG HWA SCHOOL],0.2154237015278729,0.005235257861343487,41.14863245200118,0.0,0.2051627846698595,0.22568461838588633,controlled,200
C(boundary_school_name)[T.KRANJI PRIMARY SCHOOL],-0.04483762346830989,0.0037353952594359322,-12.003448190669024,3.4079623598297525e-33,-0.05215886364482597,-0.03751638329179381,controlled,200
C(boundary_school_name)[T.KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL],0.15581685817205398,0.004238184041547729,36.76500516366244,6.694651478946112e-296,0.14751017009076803,0.16412354625333994,controlled,200
C(boundary_school_name)[T.LAKESIDE PRIMARY SCHOOL],0.03682950583680594,0.003534149623524848,10.421037522478567,1.9877284685669404e-25,0.02990269985872145,0.04375631181489044,controlled,200
C(boundary_school_name)[T.LIANHUA PRIMARY SCHOOL],0.055200107875159735,0.002382569002657666,23.168314459554413,9.504803303378203e-119,0.050530358439269195,0.059869857311050274,controlled,200
C(boundary_school_name)[T.MAHA BODHI SCHOOL],0.18288864578684094,0.00679845361363004,26.901506751501888,2.108857477336294e-159,0.16956392155355987,0.196213370020122,controlled,200
C(boundary_school_name)[T.MARSILING PRIMARY SCHOOL],0.058719588599715225,0.003509491115815013,16.731653297284016,7.706895175430699e-63,0.051841112408654515,0.06559806479077594,controlled,200
C(boundary_school_name)[T.MARYMOUNT CONVENT SCHOOL],0.2558275409943363,0.00409883419820757,62.414708334923695,0.0,0.24779397358724836,0.26386110840142424,controlled,200
C(boundary_school_name)[T.MAYFLOWER PRIMARY SCHOOL],0.1715413500063621,0.004365884729289649,39.29131450849659,0.0,0.16298437317630096,0.1800983268364232,controlled,200
C(boundary_school_name)[T.MEE TOH SCHOOL],-0.11360795051796749,0.004544902159658336,-24.996786845353782,6.625552973107101e-138,-0.12251579506415614,-0.10470010597177884,controlled,200
C(boundary_school_name)[T.MERIDIAN PRIMARY SCHOOL],0.08408700182016801,0.006950243698589743,12.098424956988184,1.0765691197390772e-33,0.07046477448715566,0.09770922915318037,controlled,200
C(boundary_school_name)[T.METHODIST GIRLS' SCHOOL (PRIMARY)],0.12223548120945951,0.009536933177079862,12.817063823329326,1.3158987121761073e-37,0.10354343565941783,0.1409275267595012,controlled,200
C(boundary_school_name)[T.MONTFORT JUNIOR SCHOOL],-0.02940928478410146,0.004616613260968994,-6.370315883451035,1.8863927319135e-10,-0.038457680506150706,-0.020360889062052218,controlled,200
C(boundary_school_name)[T.NAN CHIAU PRIMARY SCHOOL],-0.10867434077989886,0.004678013309185738,-23.230874646403024,2.2205160676442106e-119,-0.11784307838510194,-0.09950560317469578,controlled,200
C(boundary_school_name)[T.NAN HUA PRIMARY SCHOOL],-0.04943158184603044,0.007925698965320657,-6.236873500030864,4.4640268212274054e-10,-0.0649656663703653,-0.033897497321695585,controlled,200
C(boundary_school_name)[T.NAVAL BASE PRIMARY SCHOOL],-0.006832709321055745,0.005203173796136406,-1.3131810677032052,0.18912194192530807,-0.017030742566785655,0.0033653239246741644,controlled,200
C(boundary_school_name)[T.NEW TOWN PRIMARY SCHOOL],0.2774263147051903,0.014942204890258371,18.56662498893048,5.9848620474988154e-77,0.24814013127066561,0.30671249813971496,controlled,200
C(boundary_school_name)[T.NGEE ANN PRIMARY SCHOOL],0.3533419245930967,0.009421451521639299,37.50397948570206,7.932925710166524e-308,0.3348762189285936,0.37180763025759983,controlled,200
C(boundary_school_name)[T.NORTH SPRING PRIMARY SCHOOL],-0.08062378925488221,0.00466099406946128,-17.297552421945205,4.908018318399285e-67,-0.0897591697631811,-0.07148840874658333,controlled,200
C(boundary_school_name)[T.NORTH VIEW PRIMARY SCHOOL],0.010894496912851302,0.005026315054779418,2.1674918492210216,0.030197370523535737,0.001043100430532174,0.02074589339517043,controlled,200
C(boundary_school_name)[T.NORTH VISTA PRIMARY SCHOOL],-0.08589725526694472,0.004607601016172309,-18.64251157282331,1.4525788082368996e-77,-0.09492798731377261,-0.07686652322011683,controlled,200
C(boundary_school_name)[T.NORTHLAND PRIMARY SCHOOL],0.05088657566785786,0.005009738885407489,10.157530528403733,3.0674739690927868e-24,0.04106766788050935,0.06070548345520638,controlled,200
C(boundary_school_name)[T.NORTHOAKS PRIMARY SCHOOL],-0.07534255166753044,0.0046056273563905925,-16.35880322861727,3.7645337716195467e-60,-0.08436941541226842,-0.06631568792279247,controlled,200
C(boundary_school_name)[T.NORTHSHORE PRIMARY SCHOOL],-0.10810808769956184,0.004729320482579055,-22.85911646245782,1.186060072362961e-115,-0.11737738551676438,-0.09883878988235931,controlled,200
C(boundary_school_name)[T.OASIS PRIMARY SCHOOL],-0.13920707109348004,0.004610232408475081,-30.195239363111707,2.7352123531836336e-200,-0.14824296057445055,-0.13017118161250954,controlled,200
C(boundary_school_name)[T.OPERA ESTATE PRIMARY SCHOOL],0.17033606139965976,0.006193958799122386,27.500354284531966,1.7385898822245772e-166,0.1581961252316549,0.1824759975676646,controlled,200
C(boundary_school_name)[T.PALM VIEW PRIMARY SCHOOL],-0.1192842107305329,0.004586413820190906,-26.008165727524297,4.003471086246364e-149,-0.12827341663630384,-0.11029500482476196,controlled,200
C(boundary_school_name)[T.PARK VIEW PRIMARY SCHOOL],0.15877307195590024,0.007666914038729758,20.708862934141557,2.881786341005046e-95,0.14374619656742538,0.1737999473443751,controlled,200
C(boundary_school_name)[T.PASIR RIS PRIMARY SCHOOL],0.05404049584908958,0.007096574324677217,7.615011606539832,2.6366777472217652e-14,0.04013146575911058,0.06794952593906858,controlled,200
C(boundary_school_name)[T.PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY)],0.1067648531521572,0.00694404646813738,15.375019974599192,2.4076915127884526e-53,0.09315477216763537,0.12037493413667902,controlled,200
C(boundary_school_name)[T.PEI CHUN PUBLIC SCHOOL],0.22566673226485276,0.003796531584364793,59.44023571256806,0.0,0.21822566709332897,0.23310779743637655,controlled,200
C(boundary_school_name)[T.PEI TONG PRIMARY SCHOOL],-0.1696011303457061,0.00956844066161338,-17.7250543054639,2.686536935806683e-70,-0.18835492943067692,-0.15084733126073527,controlled,200
C(boundary_school_name)[T.PEIYING PRIMARY SCHOOL],0.06929187937044295,0.005187791471789532,13.356720243526034,1.0822866037497233e-40,0.05912399492643143,0.07945976381445448,controlled,200
C(boundary_school_name)[T.PIONEER PRIMARY SCHOOL],0.00635657181083847,0.002465947732990324,2.577739878991755,0.009944882909256873,0.001523403066419242,0.011189740555257698,controlled,200
C(boundary_school_name)[T.POI CHING SCHOOL],0.15988725796612305,0.006844262059691999,23.360773823630915,1.0710726265742413e-120,0.1464727508283728,0.1733017651038733,controlled,200
C(boundary_school_name)[T.PRINCESS ELIZABETH PRIMARY SCHOOL],0.04728086014543406,0.002873087439919632,16.456464042304482,7.537703113436677e-61,0.0416497122387572,0.05291200805211092,controlled,200
C(boundary_school_name)[T.PUNGGOL COVE PRIMARY SCHOOL],-0.0891650681185067,0.004549697769544959,-19.598020052093396,1.6075819450245307e-85,-0.09808231188735704,-0.08024782434965637,controlled,200
C(boundary_school_name)[T.PUNGGOL GREEN PRIMARY SCHOOL],-0.11899801795833011,0.004527870878934122,-26.281230437017825,3.1434110468923654e-152,-0.1278724818076887,-0.11012355410897151,controlled,200
C(boundary_school_name)[T.PUNGGOL PRIMARY SCHOOL],-0.07938878573417847,0.004593119108719552,-17.284286310683132,6.178130395567354e-67,-0.08839113376397151,-0.07038643770438544,controlled,200
C(boundary_school_name)[T.PUNGGOL VIEW PRIMARY SCHOOL],-0.1543753961828202,0.004513008665318974,-34.2067582030466,1.918537222413876e-256,-0.16322073062876258,-0.14553006173687782,controlled,200
C(boundary_school_name)[T.QIFA PRIMARY SCHOOL],-0.08572777562204698,0.0061679078953459235,-13.899003856191497,6.422903993941841e-44,-0.09781665295688523,-0.07363889828720872,controlled,200
C(boundary_school_name)[T.QIHUA PRIMARY SCHOOL],0.011558348374431572,0.0026236000657653778,4.405529838656898,1.0552562420818701e-05,0.006416186735694515,0.016700510013168628,controlled,200
C(boundary_school_name)[T.QUEENSTOWN PRIMARY SCHOOL],0.2857269882938553,0.014816874751603233,19.28389036715983,7.334697632305134e-83,0.2566864474172721,0.3147675291704385,controlled,200
C(boundary_school_name)[T.RADIN MAS PRIMARY SCHOOL],0.4098667712243585,0.014770872505363093,27.74831148772977,1.826176795086488e-169,0.3809163930936139,0.4388171493551031,controlled,200
C(boundary_school_name)[T.RAFFLES GIRLS' PRIMARY SCHOOL],0.09486314027896246,0.01701536000200939,5.57514741197129,2.4732034726670734e-08,0.06151364749104068,0.12821263306688424,controlled,200
C(boundary_school_name)[T.RED SWASTIKA SCHOOL],0.1658626309287837,0.006010815356565772,27.594031939045937,1.3122081155082214e-167,0.1540816493121945,0.1776436125453729,controlled,200
C(boundary_school_name)[T.RIVER VALLEY PRIMARY SCHOOL],0.44337744646042715,0.014760133249356152,30.038851206154767,3.053136425276944e-198,0.4144481168846769,0.4723067760361774,controlled,200
C(boundary_school_name)[T.RIVERSIDE PRIMARY SCHOOL],0.019543363223605635,0.002660855388250179,7.344767141388192,2.0611762604673022e-13,0.014328182494565942,0.024758543952645328,controlled,200
C(boundary_school_name)[T.RIVERVALE PRIMARY SCHOOL],-0.12165756233897179,0.004494874476630977,-27.065841987684877,2.48649584930842e-161,-0.13046735442819685,-0.11284777024974675,controlled,200
C(boundary_school_name)[T.ROSYTH SCHOOL],-0.10487089307032756,0.005037441310560169,-20.818285833024582,2.95571080022308e-96,-0.11474409661325974,-0.09499768952739537,controlled,200
C(boundary_school_name)[T.RULANG PRIMARY SCHOOL],-0.03499785925468019,0.002949075878543505,-11.867398702526772,1.748191706835496e-32,-0.04077794176430128,-0.029217776745059106,controlled,200
C(boundary_school_name)[T.SEMBAWANG PRIMARY SCHOOL],-0.08494859875466025,0.005076749389760212,-16.73287220480123,7.55075824669524e-63,-0.09489884471712597,-0.07499835279219454,controlled,200
C(boundary_school_name)[T.SENG KANG PRIMARY SCHOOL],-0.13694777286155585,0.004563593140083817,-30.008760346905202,7.542936286751856e-198,-0.14589225105621417,-0.12800329466689753,controlled,200
C(boundary_school_name)[T.SENGKANG GREEN PRIMARY SCHOOL],-0.1938401458017687,0.004853686476469776,-39.936684567799716,0.0,-0.20335319648789857,-0.18432709511563883,controlled,200
C(boundary_school_name)[T.SHUQUN PRIMARY SCHOOL],-0.024458056893135165,0.002835163548839384,-8.626682895647212,6.315696882663986e-18,-0.030014875339141125,-0.018901238447129206,controlled,200
C(boundary_school_name)[T.SI LING PRIMARY SCHOOL],0.01854302125966201,0.0024833624926681947,7.466900750256103,8.210564814867181e-14,0.013675720213474735,0.023410322305849288,controlled,200
C(boundary_school_name)[T.SOUTH VIEW PRIMARY SCHOOL],0.014263391325090996,0.003121743208023319,4.569046963386378,4.899469987977305e-06,0.008144887068382761,0.02038189558179923,controlled,200
C(boundary_school_name)[T.SPRINGDALE PRIMARY SCHOOL],-0.10942866563354922,0.0045564290164640635,-24.016321825302878,1.8779832716138624e-127,-0.11835910240393205,-0.1004982288631664,controlled,200
C(boundary_school_name)[T.ST ANDREW'S SCHOOL (JUNIOR)],0.1827712455744803,0.003856631964025747,47.39141491315507,0.0,0.17521238582336385,0.19033010532559674,controlled,200
C(boundary_school_name)[T.ST. ANTHONY'S CANOSSIAN PRIMARY SCHOOL],0.1735756275983563,0.0061298271898630585,28.31656133559517,2.1612180013742047e-176,0.16156138707477033,0.18558986812194225,controlled,200
C(boundary_school_name)[T.ST. ANTHONY'S PRIMARY SCHOOL],0.011981142405348602,0.0026850070924139013,4.462238643316654,8.11078242207386e-06,0.006718625205982747,0.017243659604714457,controlled,200
C(boundary_school_name)[T.ST. GABRIEL'S PRIMARY SCHOOL],0.17047438684558913,0.003967479105522617,42.96793563658437,0.0,0.1626982706893496,0.17825050300182865,controlled,200
C(boundary_school_name)[T.ST. HILDA'S PRIMARY SCHOOL],0.14028652200053454,0.0068853080693186694,20.374763276847318,2.8006634267535457e-92,0.12679156616220694,0.15378147783886215,controlled,200
C(boundary_school_name)[T.ST. JOSEPH'S INSTITUTION JUNIOR],0.17533558631418386,0.006039975835425645,29.02918672055047,2.8182752649581688e-185,0.16349745120925738,0.18717372141911034,controlled,200
